lean	ocaml	recursive	Code.let	Code.fun	Code.jp	Code.jmp	Code.cases	Code.return	Code.unreach	LetValue.lit	LetValue.erased	LetValue.proj	LetValue.const	LetValue.fvar	LitValue.nat	LitValue.str	LitValue.uint8	LitValue.uint16	LitValue.uint32	LitValue.uint64	LitValue.usize	Arg.erased	Arg.fvar	Arg.type	Alt.alt	Alt.default	DeclValue.code	DeclValue.extern	declHash
Effect4.Machine.Value.fiberIdentity	value_fiber_identity	false	6	0	0	0	0	1	0	1	0	0	5	0	1	0	0	0	0	0	0	0	5	0	0	0	1	0	2586554797438833217
Effect4.Store.Image.unit	store_image_unit	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	548664061003021320
Effect4.Machine.Value.cause._redArg	value_cause	false	7	0	0	0	0	1	0	1	0	0	6	0	1	0	0	0	0	0	0	0	10	0	0	0	1	0	516914869582110169
Effect4.Program.Node.child._redArg	program_node_child	false	211	0	8	28	60	75	0	52	0	0	159	0	52	0	0	0	0	0	0	107	196	0	147	7	1	0	1789144901986743092
Effect4.Program.firstErrorValue?	program_first_error_value_opt	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	2	0	1	0	12386928014702919218
Effect4.Store.Val.instDecidableEq	store_val__inst_decidable_eq	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	422839882831693628
Option.instDecidableEq._redArg	option_inst_decidable_eq	false	4	0	0	0	3	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	6	0	1	0	2622474760605170674
List.findSome?._at_.Effect4.Program.orDieCause.spec_0	list_find_some_opt_at_program_or_die_cause_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	3	1	1	0	11782283305375541124
Effect4.Machine.Defect.ofError	defect_of_error	false	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	1054231179393915831
Effect4.Program.Lit.toVal	program_lit_to_val	false	8	0	0	0	1	4	0	0	0	0	8	0	0	0	0	0	0	0	0	4	7	0	4	0	1	0	3130000584017964643
Effect4.Program.evalTerms	program_eval_terms	true	7	0	0	0	3	4	0	0	0	0	7	0	0	0	0	0	0	0	0	5	8	0	6	0	1	0	5685263154121726471
Effect4.Program.nativeAtom	program_native_atom	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	3	0	2	0	1	0	4368395985715147483
Effect4.Program.Val.tagPayload?	program_val__tag_payload_opt	false	8	0	0	0	6	7	0	0	0	0	8	0	0	0	0	0	0	0	0	7	3	0	7	5	1	0	15168484036134081968
Effect4.Program.errOf	program_err_of	false	9	0	0	0	6	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	8	6	1	0	6900296233628486574
Effect4.Program.causeOf	program_cause_of	true	24	0	0	0	8	11	0	0	0	0	24	0	0	0	0	0	0	0	0	11	25	0	16	2	1	0	9457042485382529284
Effect4.Program.asyncRoute	program_async_route	false	34	0	0	0	11	10	0	2	0	0	32	0	2	0	0	0	0	0	0	31	34	0	18	2	1	0	14116131003964833360
Effect4.Program.NativeOp.kind	program_native_op_kind	false	13	0	0	0	1	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	12	1	1	0	3316187330418484696
Effect4.Program.NativeOp.syncOpOf	program_native_op_sync_op_of	false	137	0	0	0	59	79	0	16	0	0	121	0	0	0	16	0	0	0	0	99	89	0	94	43	1	0	8717326583008451551
Effect4.Program.Point.awaitExit	program_point_await_exit	false	6	0	0	0	5	3	0	0	0	0	6	0	0	0	0	0	0	0	0	8	6	0	7	0	1	0	14222100522500772345
Effect4.Machine.WakeList.runBatch._redArg	wake_list_run_batch	false	4	0	1	2	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	5	7	0	3	0	1	0	7329157058882427048
List.mapTR.loop._at_.Effect4.Machine.DeferredStore.complete.spec_0	list_map_tr_loop_at_deferred_store_complete_spec_0	true	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	2	10	0	3	0	1	0	269150839431409931
Effect4.Machine.Env.scopeOfVal	env_scope_of_val	false	6	0	0	0	3	4	0	1	0	0	5	0	0	0	1	0	0	0	0	4	3	0	4	2	1	0	4903150063409602359
Effect4.Program.Val.hasTy	program_val__has_ty	true	88	0	0	0	44	66	0	10	0	0	77	1	5	4	1	0	0	0	0	3	81	0	79	30	1	0	13301085668661218995
List.any._at_.Effect4.Program.externalValue.spec_0	list_any_at_program_external_value_spec_0	true	5	0	0	0	3	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	15325454457891255391
Effect4.Program.externalHandleTarget	program_external_handle_target	false	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	12312087727131094187
Effect4.Machine.WakeList.empty	wake_list_empty	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	3	3	0	0	0	1	0	4320023779041626383
Effect4.Machine.closeSeqStep	close_seq_step	false	7	0	0	0	1	2	0	0	0	0	7	0	0	0	0	0	0	0	0	15	12	0	2	0	1	0	1184124177082233894
Effect4.Machine.closeDone._redArg	close_done	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	16	2	0	2	0	1	0	5292085095127107823
Effect4.Program.rootPoint	program_root_point	false	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	6	0	0	0	1	0	15469819770862145322
Effect4.Machine.Dispatcher.drain._redArg	dispatcher_drain	false	8	0	0	0	1	1	0	1	0	0	7	0	1	0	0	0	0	0	0	12	9	0	1	0	1	0	5932509194067731258
Effect4.Machine.RunMachine.disarm._redArg	run_machine_disarm	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	13	13	0	1	0	1	0	12083150575203077176
List.foldl._at_.Effect4.Machine.fireState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_1.spec_3	list_foldl_at_fire_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_1_spec_3	true	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	2	0	1	0	780093433882649175
Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6	drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6	false	201	0	2	4	70	46	0	1	0	0	193	7	1	0	0	0	0	0	0	493	550	0	115	2	1	0	15115230042216801949
Effect4.Machine.settled._redArg	settled	false	2	0	0	0	4	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	6	0	1	0	13595155793738186080
Effect4.Machine.instDecidableEqParked.decEq	inst_decidable_eq_parked_dec_eq	false	4	0	0	0	4	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	8	0	1	0	9579182051029372855
List.find?._at_.Effect4.Machine.RunMachine.fiber?.spec_0._redArg	list_find_opt_at_run_machine_fiber_opt_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	7174546252450332971
Effect4.Supervision.interruptCause._redArg	supervision_interrupt_cause	false	6	0	1	2	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	2	8	0	2	0	1	0	5425002489273125764
Effect4.Cause.annotate._redArg	cause_annotate	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	18085000996516496406
Effect4.Cause.combine._at_.Effect4.Exit.mergeFinalizer._at_.Effect4.Exit.restoreAfterFinalizer._at_.Effect4.Machine.contEOf.spec_0.spec_0.spec_1	cause_combine_at_exit__merge_finalizer_at_exit__restore_after_finalizer_at_cont_eof_spec_0_spec_0_spec_1	false	4	0	0	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	4	0	1	0	2526259400692440015
List.mapTR.loop._at_.Effect4.Machine.RunMachine.update.spec_0._redArg	list_map_tr_loop_at_run_machine_update_spec_0	true	4	0	1	2	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	6	0	1	0	4801362917960534685
Effect4.Machine.drainOwed._redArg	drain_owed	true	9	0	0	0	4	3	0	0	0	0	9	0	0	0	0	0	0	0	0	22	20	0	6	0	1	0	10088898272096417826
Effect4.Api.isCompileFrontier	api_is_compile_frontier	false	4	0	0	0	3	3	0	1	0	0	3	0	1	0	0	0	0	0	0	0	2	0	3	2	1	0	17745571283466672900
List.filterMapTR.go._at_.Effect4.Program.awaits.spec_0	list_filter_map_tr_go_at_program_awaits_spec_0	true	8	0	0	0	4	4	0	0	0	0	8	0	0	0	0	0	0	0	0	6	19	0	7	0	1	0	5757048735472832564
Effect4.Program.splitPc	program_split_pc	false	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	3	0	0	0	1	0	9896745266507947221
Effect4.Program.blockEnv	program_block_env	false	7	0	0	0	1	2	0	1	0	0	6	0	1	0	0	0	0	0	0	1	13	0	2	0	1	0	1474105208342920647
Effect4.Program.loopResultAt	program_loop_result_at	false	6	0	0	0	4	4	0	0	0	0	6	0	0	0	0	0	0	0	0	5	4	0	4	3	1	0	10413814013461456743
Effect4.Program.Val.tuple?	program_val__tuple_opt	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	5408362577801819239
List.mapM.loop._at_.Effect4.Program.actionAt.spec_0	list_map_m_loop_at_program_action_at_spec_0	true	8	0	0	0	3	4	0	1	0	0	7	0	0	0	1	0	0	0	0	4	8	0	5	1	1	0	4603789535662156399
Effect4.Program.Point.redirect	program_point_redirect	false	3	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	8	0	1	0	1	0	11475160953021243450
Effect4.Machine.WakeList.wakeAll._redArg	wake_list_wake_all	false	5	0	0	0	1	1	0	1	0	0	4	0	1	0	0	0	0	0	0	4	7	0	1	0	1	0	3330130872732771128
Effect4.Machine.WakeList.cancel._redArg	wake_list_cancel	false	8	0	0	0	2	2	0	0	0	0	8	0	0	0	0	0	0	0	0	6	15	0	3	0	1	0	16167914987534364214
Effect4.Scope.make._redArg	scope_make	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	14	2	0	0	0	1	0	13996168977159194168
Effect4.ScopeState.closingExit?._redArg	scope_state_closing_exit_opt	false	4	0	0	0	1	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	1	0	3	1	1	0	1210698621826528046
_private.Effect4.Machine.Scope.0.Effect4.Scope.addState._at_.Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0.spec_1._redArg	scope_add_state_at_scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0_spec_1	false	8	0	0	0	1	4	0	0	0	0	8	0	0	0	0	0	0	0	0	25	14	0	3	1	1	0	5233109966530111385
List.mapTR.loop._at_.Effect4.Machine.ScopeStore.setEntry.spec_0	list_map_tr_loop_at_scope_store_set_entry_spec_0	true	4	0	1	2	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	6	0	1	0	10941798421551762342
Effect4.ScopeState.isClosed._redArg	scope_state_is_closed	false	4	0	0	0	1	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	3664959745732171792
Effect4.Scope.fork._at_.Effect4.Machine.ScopeStore.forkChild.spec_0._redArg	scope_fork_at_scope_store_fork_child_spec_0	false	8	0	0	0	1	2	0	0	0	0	8	0	0	0	0	0	0	0	0	18	15	0	2	0	1	0	10171351965722495254
Effect4.Machine.MemoWorld.lookup	memo_world_lookup	true	12	0	0	0	5	5	0	2	0	0	10	0	2	0	0	0	0	0	0	6	16	0	9	0	1	0	14333005150852015977
List.find?._at_.Effect4.Machine.MemoWorld.mapAt.spec_0	list_find_opt_at_memo_world_map_at_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	1917057242559643728
List.mapTR.loop._at_.Effect4.Machine.MemoWorld.updateEntry.spec_0	list_map_tr_loop_at_memo_world_update_entry_spec_0	true	7	0	1	2	3	2	0	0	0	0	6	1	0	0	0	0	0	0	0	3	15	0	5	0	1	0	8992272127787476687
Effect4.Machine.MemoWorld.setMap	memo_world_set_map	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	5176313146246189584
List.find?._at_.Effect4.Machine.MemoWorld.entryAt.spec_0	list_find_opt_at_memo_world_entry_at_spec_0	true	5	0	0	0	3	3	0	0	0	0	5	0	0	0	0	0	0	0	0	2	6	0	5	0	1	0	5468994318988498905
List.filterTR.loop._at_.Effect4.Machine.MemoWorld.deleteEntry.spec_0	list_filter_tr_loop_at_memo_world_delete_entry_spec_0	true	6	0	0	0	3	3	0	0	0	0	6	0	0	0	0	0	0	0	0	1	12	0	5	0	1	0	15839575944230453547
Effect4.Machine.refPoke	ref_poke	false	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	6	0	0	0	1	0	2290970934819190974
Effect4.Machine.FnName.total	fn_name_total	false	6	0	1	2	4	6	0	2	0	0	4	0	2	0	0	0	0	0	0	0	8	0	6	4	1	0	12741899710592536063
Effect4.Machine.FnName.partialUpdate	fn_name_partial_update	false	9	0	0	0	3	5	0	1	0	0	8	0	1	0	0	0	0	0	0	5	7	0	4	3	1	0	17583358025737998475
Effect4.Machine.FnName.modify	fn_name_modify	false	6	0	1	2	2	2	0	1	0	0	5	0	1	0	0	0	0	0	0	4	13	0	2	2	1	0	17436298346736581601
Effect4.Machine.FnName.modifySome	fn_name_modify_some	false	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	6	7	0	2	1	1	0	15199763769077543110
_private.Init.Data.List.Impl.0.List.setTR.go._redArg	list_set_tr_go	true	12	0	0	0	3	4	0	3	0	0	9	0	2	0	0	0	0	0	1	3	21	0	6	0	1	0	11118919780352739084
Effect4.Program.Registration.ctorIdx	program_registration_ctor_idx	false	2	0	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	10727365113068853929
Effect4.Program.RowKind.ctorIdx	program_row_kind_ctor_idx	false	3	0	0	0	1	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	1	0	14034235607024829668
Effect4.Program.Ty.normalize	program_ty_normalize	true	32	0	0	0	1	14	0	0	0	0	32	0	0	0	0	0	0	0	0	0	38	0	13	1	1	0	9537345342931209166
Effect4.Store.Val.handlesList	store_val__handles_list	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	4	0	2	0	1	0	17642722262835923874
Effect4.Program.errAdmits	program_err_admits	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	7219601170699133839
Effect4.Machine.TimerStore.dueMin	timer_store_due_min	true	7	0	1	2	8	5	0	0	0	0	7	0	0	0	0	0	0	0	0	3	12	0	13	0	1	0	4946211709732267433
Effect4.Machine.WakeList.wakeBy._at_.Effect4.Machine.TimerStore.fireNext.spec_0	wake_list_wake_by_at_timer_store_fire_next_spec_0	false	9	0	0	0	2	2	0	2	0	0	6	1	2	0	0	0	0	0	0	6	15	0	3	0	1	0	6351936941086162554
_private.Effect4.Machine.Scope.0.Effect4.Scope.removeState._at_.Effect4.Scope.removeUnsafe._at_.Effect4.Machine.ScopeStore.removeFinalizer.spec_0.spec_0._redArg	scope_remove_state_at_scope_remove_unsafe_at_scope_store_remove_finalizer_spec_0_spec_0	false	4	0	0	0	2	5	0	0	0	0	4	0	0	0	0	0	0	0	0	14	5	0	5	1	1	0	9193989045507992231
Effect4.Machine.scopeCloseSnapshot	scope_close_snapshot	false	8	0	0	0	4	2	0	0	0	0	8	0	0	0	0	0	0	0	0	6	18	0	5	0	1	0	6897910023652921017
Effect4.Machine.HandleKind.handleOf._lam_0	handle_kind_handle_of__lam_0	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	16160501907442217278
Effect4.Machine.HandleKind.ofHandle	handle_kind_of_handle	false	5	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	0	3	4	0	3	1	1	0	11431192170939455462
Effect4.Store.Image.equiv._redArg._lam_0	store_image_equiv__red_arg__lam_0	false	2	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	1	0	8702939966004870009
Effect4.Store.Image.equiv._redArg._lam_1	store_image_equiv__red_arg__lam_1	false	4	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	2	3	0	3	0	1	0	3831020755628513561
List.mapTR.loop._at_.Effect4.Store.Image.toList.spec_0._redArg	list_map_tr_loop_at_store_image_to_list_spec_0	true	4	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	1	7	0	2	0	1	0	11238768579864127048
Effect4.Store.Image.ofListAux._redArg	store_image_of_list_aux	true	8	0	0	0	4	4	0	0	0	0	7	1	0	0	0	0	0	0	0	6	7	0	5	2	1	0	13396575942200608117
List.hasDecEq._redArg	list_has_dec_eq	true	5	0	0	0	5	6	0	0	0	0	4	1	0	0	0	0	0	0	0	0	5	0	10	0	1	0	13825789189740611004
Effect4.Machine.Val.image	val__image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	11347244927443505358
Effect4.Machine.Value.exit._redArg	value_exit_	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	13	6	0	0	0	1	0	9432948382649543817
Effect4.Machine.Env.spine	env_spine	false	5	0	0	0	2	3	0	1	0	0	4	0	1	0	0	0	0	0	0	2	3	0	3	1	1	0	17131039043554466975
Effect4.instDecidableEqServiceKey	inst_decidable_eq_service_key	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1646365181630179133
List.mapTR.loop._at_.Effect4.Machine.Env.decode.spec_0	list_map_tr_loop_at_env_decode_spec_0	true	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	3	0	1	0	9103543189574140161
List.nodupDecidable._redArg	list_nodup_decidable	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	13288127553799946404
Effect4.Machine.Env.budgetOf	env_budget_of	false	8	0	1	2	2	2	0	1	0	0	7	0	1	0	0	0	0	0	0	4	10	0	2	2	1	0	16348502553951233815
Effect4.instDecidableEqServiceKey.decEq	inst_decidable_eq_service_key_dec_eq	false	2	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	4728903327768537844
List.mapTR.loop._at_.Effect4.Machine.Env.encodeEntries.spec_0	list_map_tr_loop_at_env_encode_entries_spec_0	true	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	7	0	3	0	1	0	12949467999442648586
List.range.loop	list_range_loop	true	6	0	0	0	1	2	0	2	0	0	4	0	2	0	0	0	0	0	0	1	8	0	2	0	1	0	17898932363202195071
Effect4.Program.contextsOfList	program_contexts_of_list	true	11	0	0	0	5	6	0	0	0	0	11	0	0	0	0	0	0	0	0	8	7	0	6	4	1	0	3694258482666132445
Effect4.Machine.reasonsOfList	reasons_of_list	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	4	0	2	0	1	0	17660628293328768935
List.foldl._at_.Effect4.Machine.Env.Context.mergeAll.spec_0._redArg	list_foldl_at_env_context_merge_all_spec_0	true	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	9821390800112703752
Effect4.Machine.Err.image._lam_0	err_image__lam_0	false	20	0	0	0	1	4	0	4	0	0	16	0	4	0	0	0	0	0	0	8	20	0	4	0	1	0	17772231803195327672
Effect4.Machine.ofErr	of_err	false	30	0	0	0	17	18	0	4	0	0	26	0	4	0	0	0	0	0	0	18	16	0	21	13	1	0	13917041935574356409
Effect4.Machine.Defect.image._lam_0	defect_image__lam_0	false	23	0	0	0	2	6	0	6	0	0	16	1	6	0	0	0	0	0	0	8	18	0	7	0	1	0	18135890211472818280
Effect4.Machine.ofDefect	of_defect	false	37	0	0	0	17	18	0	6	0	0	31	0	6	0	0	0	0	0	0	18	21	0	24	10	1	0	3416397081896387047
Effect4.Store.Image.nat	store_image_nat	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	5427102510182057716
Effect4.Store.Image.ctor1._redArg	store_image_ctor1	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	6	0	0	0	1	0	16172104478705498411
Effect4.Store.Image.unit._lam_0	store_image_unit__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15317262399723868982
Effect4.Store.Image.ofUnit	store_image_of_unit	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	16298933404634609459
Effect4.Machine.Value.cause._redArg._lam_0	value_cause__red_arg__lam_0	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1004086613291374407
Effect4.Machine.Value.cause._redArg._lam_1	value_cause__red_arg__lam_1	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1729534753364216096
Effect4.Machine.Value.reason._redArg	value_reason	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	11	10	0	0	0	1	0	18087945671237178160
List.findSome?._at_.Effect4.Program.firstFailure?.spec_0	list_find_some_opt_at_program_first_failure_opt_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	4	0	1	0	16548508499723176854
Effect4.Program.valOfErr	program_val_of_err	false	12	0	0	0	1	4	0	0	0	0	12	0	0	0	0	0	0	0	0	7	12	0	4	0	1	0	16368007085661881792
Effect4.Program.NativeAtom.ofName?	program_native_atom_of_name_opt	false	133	0	0	0	33	34	0	33	0	0	100	0	0	33	0	0	0	0	0	34	99	0	66	0	1	0	4209474395435231270
Effect4.Program.NativeAtom.eval	program_native_atom_eval	false	222	0	3	6	131	163	0	3	0	0	219	0	3	0	0	0	0	0	0	159	110	0	176	120	1	0	1476097569742028646
Effect4.Program.NativeOp.sleepMillisOf	program_native_op_sleep_millis_of	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	11326569151157239370
Effect4.Program.NativeOp.awaitCellOf	program_native_op_await_cell_of	false	5	0	0	0	2	3	0	1	0	0	4	0	0	0	1	0	0	0	0	3	3	0	3	1	1	0	3357839316270022950
List.find?._at_.Effect4.Program.Point.awaitExit.spec_0	list_find_opt_at_program_point_await_exit_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	1062798198059721375
Effect4.Machine.HandleKind.ofByte?	handle_kind_of_byte_opt	false	25	0	0	0	6	7	0	6	0	0	19	0	0	0	6	0	0	0	0	7	18	0	12	0	1	0	16898434589793192307
Option.instBEq.beq._at_.Std.Http.Header.TransferEncoding.Validate.spec_0	option_inst_beq_beq_at_std_http_header_transfer_encoding_validate_spec_0	false	4	0	0	0	3	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	6	0	1	0	2300464826188573722
Effect4.Machine.Val.snapshot?	val__snapshot_opt	false	9	0	0	0	5	5	0	1	0	0	7	1	1	0	0	0	0	0	0	4	4	0	6	3	1	0	10756995249695490589
List.all._at_.Effect4.Program.Val.hasTy.spec_0	list_all_at_program_val__has_ty_spec_0	true	5	0	0	0	2	3	0	1	0	0	4	0	0	0	1	0	0	0	0	0	8	0	4	0	1	0	16706726013810759011
List.all._at_.Effect4.Program.Val.hasTy.spec_1	list_all_at_program_val__has_ty_spec_1	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	4	0	1	0	5711547054362110757
Effect4.Program.Val.hasTy._lam_0	program_val__has_ty__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2680205971692940441
List.all._at_.Effect4.Program.causeAdmits.spec_0	list_all_at_program_cause_admits_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	4	0	1	0	17744216520041602924
Effect4.Machine.Val.cause?	val__cause_opt	false	8	0	0	0	5	5	0	1	0	0	6	1	1	0	0	0	0	0	0	4	3	0	6	3	1	0	10365691778075839828
Option.instBEq.beq._at_.Effect4.Program.Val.hasTy.spec_2	option_inst_beq_beq_at_program_val__has_ty_spec_2	false	4	0	0	0	3	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	6	0	1	0	11094842480015903231
Effect4.Machine.HandleKind.byte	handle_kind_byte	false	6	0	0	0	1	6	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	1	0	10840657379008926012
Effect4.Program.internalHandleTargets	program_internal_handle_targets	false	9	0	0	0	0	1	0	4	0	0	5	0	0	4	0	0	0	0	0	5	8	0	0	0	1	0	15912104519071088953
List.elem._at_.Effect4.Program.NativeAtom.covers.spec_0	list_elem_at_program_native_atom_covers_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	2630399432333297539
List.mapTR.loop._at_.Effect4.Machine.Dispatcher.drain.spec_0._redArg	list_map_tr_loop_at_dispatcher_drain_spec_0	true	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	3	0	1	0	16431373586312183879
_private.Init.Data.List.Impl.0.List.flatMapTR.go._at_.Effect4.Machine.Dispatcher.drain.spec_1._redArg	list_flat_map_tr_go_at_dispatcher_drain_spec_1	true	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	2	0	1	0	15780816635787139227
List.filterTR.loop._at_.Effect4.Supervision.raceComplete.spec_0	list_filter_tr_loop_at_supervision_race_complete_spec_0	true	5	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	11	0	4	0	1	0	700761300740038917
Effect4.Machine.fireStep._at_.Effect4.Machine.fireState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_1.spec_2	fire_step_at_fire_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_1_spec_2	false	8	0	0	0	3	2	0	0	0	0	8	0	0	0	0	0	0	0	0	14	16	0	4	0	1	0	14257059884650450135
Effect4.Machine.iteration._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_8._redArg	iteration_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_8	false	7	0	0	0	2	2	0	0	0	0	7	0	0	0	0	0	0	0	0	8	15	0	3	0	1	0	16087990123979551789
